Frame,Object,x,y,width,height,,,non occluded
553,8,880.03,0,84.2,179.57,1,1,1
553,9,715,0,59.17,64.17,1,1,0
553,1,709.87,4.17,147.21,333.5,1,1,1
553,2,1111.97,30.73,107.1,175,1,1,1
553,3,0,488.79,196.12,231.21,1,1,1
553,4,0.24,397.55,119.16,295.45,1,1,0
554,8,879.2,0,84.2,203.43,1,1,1
554,9,715,0,59.17,64.17,1,1,0
554,1,709.87,4.17,147.04,333.5,1,1,1
554,2,1111.97,30.73,107.1,175,1,1,1
554,3,0,488.79,196.12,231.21,1,1,1
554,4,0.24,397.55,119.16,295.45,1,1,0
555,8,878.37,0,84.2,227.3,1,1,1
555,9,715,0,59.17,64.17,1,1,0
555,1,709.87,4.17,146.87,333.5,1,1,1
555,2,1111.97,30.73,107.1,175,1,1,1
555,3,0,488.79,196.12,231.21,1,1,1
555,4,0.24,397.55,119.16,295.45,1,1,0
556,8,877.53,0,84.2,251.17,1,1,1
556,9,715,0,59.17,64.17,1,1,0
556,1,709.87,4.17,146.7,333.5,1,1,1
556,2,1111.97,30.73,107.1,175,1,1,1
556,3,0,488.79,196.12,231.21,1,1,1
556,4,0.24,397.55,119.16,295.45,1,1,0
557,8,876.7,0,84.2,275.03,1,1,1
557,1,709.87,4.17,146.53,333.5,1,1,1
557,2,1111.97,30.73,107.1,175,1,1,1
557,3,0,488.79,196.12,231.21,1,1,1
557,4,0.24,397.55,119.16,295.45,1,1,0
558,8,875.87,0,84.2,215.17,1,1,1
558,1,709.87,4.17,146.36,333.5,1,1,1
558,2,1111.97,30.73,107.1,175,1,1,1
558,3,0,488.79,196.12,231.21,1,1,1
558,4,0.24,397.55,119.16,295.45,1,1,0
559,8,875.03,0,84.2,155.3,1,1,1
559,1,709.87,4.17,146.2,333.5,1,1,1
559,2,1111.97,30.73,107.1,175,1,1,1
559,3,0,488.79,196.12,231.21,1,1,1
559,4,0.24,397.55,119.16,295.45,1,1,0
560,8,874.2,0,84.2,155.42,1,1,1
560,1,709.87,4.17,146.03,333.5,1,1,1
560,2,1111.97,30.73,107.1,175,1,1,1
560,3,0,488.79,196.12,231.21,1,1,1
560,4,0.24,397.55,119.16,295.45,1,1,0
561,8,873.36,0,84.2,155.53,1,1,1
561,1,709.87,4.17,145.86,333.5,1,1,1
561,2,1111.97,30.73,107.1,175,1,1,1
561,3,0,488.79,196.12,231.21,1,1,1
561,4,0.24,397.55,119.16,295.45,1,1,0
562,8,872.53,0,84.2,155.65,1,1,1
562,1,709.87,4.17,145.69,333.5,1,1,1
562,2,1111.97,30.73,107.1,175,1,1,1
562,3,0,488.79,196.12,231.21,1,1,1
562,4,0.24,397.55,119.16,295.45,1,1,0
563,8,871.7,0,84.2,155.77,1,1,1
563,1,709.87,4.17,145.52,333.5,1,1,1
563,2,1111.97,30.73,107.1,175,1,1,1
563,3,0,488.79,196.12,231.21,1,1,1
563,4,0.24,397.55,119.16,295.45,1,1,0
564,8,870.86,0,84.2,155.88,1,1,1
564,1,709.87,4.17,145.35,333.5,1,1,1
564,2,1111.97,30.73,107.1,175,1,1,1
564,3,0,488.79,196.12,231.21,1,1,1
564,4,0.24,397.55,119.16,295.45,1,1,0
565,8,870.03,0,84.2,156,1,1,1
565,1,709.87,4.17,145.18,333.5,1,1,1
565,2,1111.97,30.73,107.1,175,1,1,1
565,3,0,488.79,196.12,231.21,1,1,1
565,4,0.24,397.55,119.16,295.45,1,1,0
566,8,869.2,0,84.2,156.35,1,1,1
566,1,709.87,4.17,145.01,333.5,1,1,1
566,2,1111.97,30.73,107.1,175,1,1,1
566,3,0,488.79,196.12,231.21,1,1,1
566,4,0.24,397.55,119.16,295.45,1,1,0
567,8,868.37,0,84.2,156.7,1,1,1
567,1,709.87,4.17,144.84,333.5,1,1,1
567,2,1111.97,30.73,107.1,175,1,1,1
567,3,0,488.79,196.12,231.21,1,1,1
567,4,0.24,397.55,119.16,295.45,1,1,0
568,8,868.24,0,84.2,156.53,1,1,1
568,1,709.87,4.17,144.67,333.5,1,1,1
568,2,1111.97,30.73,107.1,175,1,1,1
568,3,0,488.79,196.12,231.21,1,1,1
568,4,0.24,397.55,119.16,295.45,1,1,0
569,8,868.12,0,84.2,156.37,1,1,1
569,1,709.87,4.17,144.5,333.5,1,1,1
569,2,1111.97,30.73,107.1,175,1,1,1
569,3,0,488.79,196.12,231.21,1,1,1
569,4,0.24,397.55,119.16,295.45,1,1,0
570,8,868,0,84.2,156.2,1,1,1
570,1,709.87,4.17,144.33,333.5,1,1,1
570,2,1111.97,30.73,107.1,175,1,1,1
570,3,0,488.79,196.12,231.21,1,1,1
570,4,0.24,397.55,119.16,295.45,1,1,0
571,8,867.88,0,84.2,156.03,1,1,1
571,1,709.87,4.17,144.16,333.5,1,1,1
571,2,1111.97,30.73,107.1,175,1,1,1
571,3,0,488.79,196.12,231.21,1,1,1
571,4,0.24,397.55,119.16,295.45,1,1,0
572,8,867.75,0,84.2,155.87,1,1,1
572,1,709.87,4.17,143.99,333.5,1,1,1
572,2,1111.97,30.73,107.1,175,1,1,1
572,3,0,488.79,196.12,231.21,1,1,1
572,4,0.24,397.55,119.16,295.45,1,1,0
573,8,867.63,0,84.2,155.7,1,1,1
573,1,709.87,4.17,143.82,333.5,1,1,1
573,2,1111.97,30.73,107.1,175,1,1,1
573,3,0,488.79,196.12,231.21,1,1,1
573,4,0.24,397.55,119.16,295.45,1,1,0
574,8,867.51,0,84.2,155.83,1,1,1
574,1,709.87,4.17,143.65,333.5,1,1,1
574,2,1111.97,30.73,107.1,175,1,1,1
574,3,0,488.79,196.12,231.21,1,1,1
574,4,0.24,397.55,119.16,295.45,1,1,0
575,8,867.39,0,84.2,155.96,1,1,1
575,1,709.87,4.17,143.48,333.5,1,1,1
575,2,1111.97,30.73,107.1,175,1,1,1
575,3,0,488.79,196.12,231.21,1,1,1
575,4,0.24,397.55,119.16,295.45,1,1,0
576,8,867.27,0,84.2,156.09,1,1,1
576,1,709.87,4.17,143.31,333.5,1,1,1
576,2,1111.97,30.73,107.1,175,1,1,1
576,3,0,488.79,196.12,231.21,1,1,1
576,4,0.24,397.55,119.16,295.45,1,1,0
577,8,867.15,0,84.2,156.22,1,1,1
577,1,709.87,4.17,143.14,333.5,1,1,1
577,2,1111.97,30.73,107.1,175,1,1,1
577,3,0,488.79,196.12,231.21,1,1,1
577,4,0.24,397.55,119.16,295.45,1,1,0
578,8,867.02,0,84.2,156.35,1,1,1
578,1,709.87,4.17,142.97,333.5,1,1,1
578,2,1111.97,30.73,107.1,175,1,1,1
578,3,0,488.79,196.12,231.21,1,1,1
578,4,0.24,397.55,119.16,295.45,1,1,0
579,8,866.9,0,84.2,156.48,1,1,1
579,1,709.87,4.17,142.8,333.5,1,1,1
579,2,1111.97,30.73,107.1,175,1,1,1
579,3,0,488.79,196.12,231.21,1,1,1
579,4,0.24,397.55,119.16,295.45,1,1,0
580,8,866.78,0,84.2,156.62,1,1,1
580,1,709.87,4.17,142.63,333.5,1,1,1
580,2,1111.97,30.73,107.1,175,1,1,1
580,3,0,488.79,196.12,231.21,1,1,1
580,4,0.24,397.55,119.16,295.45,1,1,0
581,8,866.66,0,84.2,156.75,1,1,1
581,1,709.87,4.17,142.46,333.5,1,1,1
581,2,1111.97,30.73,107.1,175,1,1,1
581,3,0,488.79,196.12,231.21,1,1,1
581,4,0.24,397.55,119.16,295.45,1,1,0
582,8,866.54,0,84.2,156.88,1,1,1
582,1,709.87,4.17,142.3,333.5,1,1,1
582,2,1111.97,30.73,107.1,175,1,1,1
582,3,0,488.79,196.12,231.21,1,1,1
582,4,0.24,397.55,119.16,295.45,1,1,0
583,8,866.41,0,84.2,157.01,1,1,1
583,1,709.87,4.17,142.13,333.5,1,1,1
583,2,1111.97,30.73,107.1,175,1,1,1
583,3,0,488.79,196.12,231.21,1,1,1
583,4,0.24,397.55,119.16,295.45,1,1,0
584,8,866.29,0,84.2,157.14,1,1,1
584,1,709.87,4.17,141.96,333.5,1,1,1
584,2,1111.97,30.73,107.1,175,1,1,1
584,3,0,488.79,196.12,231.21,1,1,1
584,4,0.24,397.55,119.16,295.45,1,1,0
585,8,866.17,0,84.2,157.27,1,1,1
585,1,709.87,4.17,141.79,333.5,1,1,1
585,2,1111.97,30.73,107.1,175,1,1,1
585,3,0,488.79,196.12,231.21,1,1,1
585,4,0.24,397.55,119.16,295.45,1,1,0
586,8,866.05,0,84.2,157.4,1,1,1
586,1,709.87,4.17,141.62,333.5,1,1,1
586,2,1111.97,30.73,107.1,175,1,1,1
586,3,0,488.79,196.12,231.21,1,1,1
586,4,0.24,397.55,119.16,295.45,1,1,0
587,8,865.93,0,84.2,157.47,1,1,1
587,1,709.87,4.17,141.45,333.5,1,1,1
587,2,1111.97,30.73,107.1,175,1,1,1
587,3,0,488.79,196.12,231.21,1,1,1
587,4,0.24,397.55,119.16,295.45,1,1,0
588,8,865.8,0,84.2,157.54,1,1,1
588,1,709.87,4.17,141.28,333.5,1,1,1
588,2,1111.97,30.73,107.1,175,1,1,1
588,3,0,488.79,196.12,231.21,1,1,1
588,4,0.24,397.55,119.16,295.45,1,1,0
589,8,865.68,0,84.2,157.6,1,1,1
589,1,709.87,4.17,141.11,333.5,1,1,1
589,2,1111.97,30.73,107.1,175,1,1,1
589,3,0,488.79,196.12,231.21,1,1,1
589,4,0.24,397.55,119.16,295.45,1,1,0
590,8,865.56,0,84.2,157.67,1,1,1
590,1,709.87,4.17,140.94,333.5,1,1,1
590,2,1111.97,30.73,107.1,175,1,1,1
590,3,0,488.79,196.12,231.21,1,1,1
590,4,0.24,397.55,119.16,295.45,1,1,0
591,8,865.44,0,84.2,157.74,1,1,1
591,1,709.87,4.17,140.77,333.5,1,1,1
591,2,1111.97,30.73,107.1,175,1,1,1
591,3,0,488.79,196.12,231.21,1,1,1
591,4,0.24,397.55,119.16,295.45,1,1,0
592,8,865.32,0,84.2,157.81,1,1,1
592,1,709.87,4.17,140.6,333.5,1,1,1
592,2,1111.97,30.73,107.1,175,1,1,1
592,3,0,488.79,196.12,231.21,1,1,1
592,4,0.24,397.55,119.16,295.45,1,1,0
593,8,865.19,0,84.2,157.88,1,1,1
593,1,709.87,4.17,140.43,333.5,1,1,1
593,2,1111.97,30.73,107.1,175,1,1,1
593,3,0,488.79,196.12,231.21,1,1,1
593,4,0.24,397.55,119.16,295.45,1,1,0
594,8,865.07,0,84.2,157.95,1,1,1
594,1,709.89,4.17,140.44,333.5,1,1,1
594,2,1111.97,30.73,107.1,175,1,1,1
594,3,0,488.79,196.12,231.21,1,1,1
594,4,0.24,397.55,119.16,295.45,1,1,0
595,8,864.95,0,84.2,158.01,1,1,1
595,1,709.92,4.17,140.44,333.5,1,1,1
595,2,1111.97,30.73,107.1,175,1,1,1
595,3,0,488.79,196.12,231.21,1,1,1
595,4,0.24,397.55,119.16,295.45,1,1,0
596,8,864.83,0,84.2,158.08,1,1,1
596,1,709.95,4.17,140.43,333.5,1,1,1
596,2,1111.97,30.73,107.1,175,1,1,1
596,3,0,488.79,196.12,231.21,1,1,1
596,4,0.24,397.55,119.16,295.45,1,1,0
597,8,864.71,0,84.2,158.15,1,1,1
597,1,709.98,4.17,140.43,333.5,1,1,1
597,2,1111.97,30.73,107.1,175,1,1,1
597,3,0,488.79,196.12,231.21,1,1,1
597,4,0.24,397.55,119.16,295.45,1,1,0
598,8,864.59,0,84.2,158.22,1,1,1
598,1,710.01,4.17,140.43,333.5,1,1,1
598,2,1111.97,30.73,107.1,175,1,1,1
598,3,0,488.79,196.12,231.21,1,1,1
598,4,0.24,397.55,119.16,295.45,1,1,0
599,8,864.46,0,84.2,158.29,1,1,1
599,1,710.04,4.17,140.43,333.5,1,1,1
599,2,1111.97,30.73,107.1,175,1,1,1
599,3,0,488.79,196.12,231.21,1,1,1
599,4,0.24,397.55,119.16,295.45,1,1,0
600,8,864.34,0,84.2,158.35,1,1,1
600,1,710.06,4.17,140.44,333.5,1,1,1
600,2,1111.97,30.73,107.1,175,1,1,1
600,3,0,488.79,196.12,231.21,1,1,1
600,4,0.24,397.55,119.16,295.45,1,1,0
601,8,864.22,0,84.2,158.42,1,1,1
601,1,710.09,4.17,140.44,333.5,1,1,1
601,2,1111.97,30.73,107.1,175,1,1,1
601,3,0,488.79,196.12,231.21,1,1,1
601,4,0.24,397.55,119.16,295.45,1,1,0
602,8,864.1,0,84.2,158.49,1,1,1
602,1,710.12,4.17,140.43,333.5,1,1,1
602,2,1111.97,30.73,107.1,175,1,1,1
602,3,0,488.79,196.12,231.21,1,1,1
602,4,0.24,397.55,119.16,295.45,1,1,0
603,8,863.98,0,84.2,158.56,1,1,1
603,1,710.15,4.17,140.43,333.5,1,1,1
603,2,1111.97,30.73,107.1,175,1,1,1
603,3,0,488.79,196.12,231.21,1,1,1
603,4,0.24,397.55,119.16,295.45,1,1,0
604,8,863.85,0,84.2,158.63,1,1,1
604,1,710.18,4.17,140.43,333.5,1,1,1
604,2,1111.97,30.73,107.1,175,1,1,1
604,3,0,488.79,196.12,231.21,1,1,1
604,4,0.24,397.55,119.16,295.45,1,1,0
605,8,863.73,0,84.2,158.7,1,1,1
605,1,710.21,4.17,140.43,333.5,1,1,1
605,2,1111.97,30.73,107.1,175,1,1,1
605,3,0,488.79,196.12,231.21,1,1,1
605,4,0.24,397.55,119.16,295.45,1,1,0
606,8,863.61,0,84.2,158.76,1,1,1
606,1,710.23,4.17,140.44,333.5,1,1,1
606,2,1111.97,30.73,107.1,175,1,1,1
606,3,0,488.79,196.12,231.21,1,1,1
606,4,0.24,397.55,119.16,295.45,1,1,0
607,8,863.49,0,84.2,158.83,1,1,1
607,1,710.26,4.17,140.44,333.5,1,1,1
607,2,1111.97,30.73,107.1,175,1,1,1
607,3,0,488.79,196.12,231.21,1,1,1
607,4,0.24,397.55,119.16,295.45,1,1,0
608,8,863.37,0,84.2,158.9,1,1,1
608,1,710.29,4.17,140.43,333.5,1,1,1
608,2,1111.97,30.73,107.1,175,1,1,1
608,3,0,488.79,196.12,231.21,1,1,1
608,4,0.24,397.55,119.16,295.45,1,1,0
609,8,863.24,0,84.2,158.97,1,1,1
609,1,710.32,4.17,140.43,333.5,1,1,1
609,2,1111.97,30.73,107.1,175,1,1,1
609,3,0,488.79,196.12,231.21,1,1,1
609,4,0.24,397.55,119.16,295.45,1,1,0
610,8,863.12,0,84.2,159.04,1,1,1
610,1,710.35,4.17,140.43,333.5,1,1,1
610,2,1111.97,30.73,107.1,175,1,1,1
610,3,0,488.79,196.12,231.21,1,1,1
610,4,0.24,397.55,119.16,295.45,1,1,0
611,8,863,0,84.2,159.1,1,1,1
611,1,710.37,4.17,140.44,333.5,1,1,1
611,2,1111.97,30.73,107.1,175,1,1,1
611,3,0,488.79,196.12,231.21,1,1,1
611,4,0.24,397.55,119.16,295.45,1,1,0
612,8,862.88,0,84.2,159.17,1,1,1
612,1,710.4,4.17,140.44,333.5,1,1,1
612,2,1111.97,30.73,107.1,175,1,1,1
612,3,0,488.79,196.12,231.21,1,1,1
612,4,0.24,397.55,119.16,295.45,1,1,0
613,8,862.76,0,84.2,159.24,1,1,1
613,1,710.43,4.17,140.44,333.5,1,1,1
613,2,1111.97,30.73,107.1,175,1,1,1
613,3,0,488.79,196.12,231.21,1,1,1
613,4,0.24,397.55,119.16,295.45,1,1,0
614,8,862.63,0,84.2,159.31,1,1,1
614,1,710.46,4.17,140.43,333.5,1,1,1
614,2,1111.97,30.73,107.1,175,1,1,1
614,3,0,488.79,196.12,231.21,1,1,1
614,4,0.24,397.55,119.16,295.45,1,1,0
615,8,862.51,0,84.2,159.38,1,1,1
615,1,710.49,4.17,140.43,333.5,1,1,1
615,2,1111.97,30.73,107.1,175,1,1,1
615,3,0,488.79,196.12,231.21,1,1,1
615,4,0.24,397.55,119.16,295.45,1,1,0
616,8,862.39,0,84.2,159.45,1,1,1
616,1,710.52,4.17,140.43,333.5,1,1,1
616,2,1111.97,30.73,107.1,175,1,1,1
616,3,0,488.79,196.12,231.21,1,1,1
616,4,0.24,397.55,119.16,295.45,1,1,0
617,8,862.27,0,84.2,159.51,1,1,1
617,1,710.54,4.17,140.44,333.5,1,1,1
617,2,1111.97,30.73,107.1,175,1,1,1
617,3,0,488.79,196.12,231.21,1,1,1
617,4,0.24,397.55,119.16,295.45,1,1,0
618,8,862.15,0,84.2,159.58,1,1,1
618,1,710.57,4.17,140.44,333.5,1,1,1
618,2,1111.97,30.73,107.1,175,1,1,1
618,3,0,488.79,196.12,231.21,1,1,1
618,4,0.24,397.55,119.16,295.45,1,1,0
619,8,862.02,0,84.2,159.65,1,1,1
619,1,710.6,4.17,140.43,333.5,1,1,1
619,2,1111.97,30.73,107.1,175,1,1,1
619,3,0,488.79,196.12,231.21,1,1,1
619,4,0.24,397.55,119.16,295.45,1,1,0
620,8,861.9,0,84.2,159.72,1,1,1
620,1,710.63,4.17,140.43,333.5,1,1,1
620,2,1111.97,30.73,107.1,175,1,1,1
620,3,0,488.79,196.12,231.21,1,1,1
620,4,0.24,397.55,119.16,295.45,1,1,0
621,8,861.78,0,84.2,159.79,1,1,1
621,1,710.66,4.17,140.43,333.5,1,1,1
621,2,1111.97,30.73,107.1,175,1,1,1
621,3,0,488.79,196.12,231.21,1,1,1
621,4,0.24,397.55,119.16,295.45,1,1,0
622,8,861.66,0,84.2,159.85,1,1,1
622,1,710.69,4.17,140.43,333.5,1,1,1
622,2,1111.97,30.73,107.1,175,1,1,1
622,3,0,488.79,196.12,231.21,1,1,1
622,4,0.24,397.55,119.16,295.45,1,1,0
623,8,861.54,0,84.2,159.92,1,1,1
623,1,710.71,4.17,140.44,333.5,1,1,1
623,2,1111.97,30.73,107.1,175,1,1,1
623,3,0,488.79,196.12,231.21,1,1,1
623,4,0.24,397.55,119.16,295.45,1,1,0
624,8,861.41,0,84.2,159.99,1,1,1
624,1,710.74,4.17,140.44,333.5,1,1,1
624,2,1111.97,30.73,107.1,175,1,1,1
624,3,0,488.79,196.12,231.21,1,1,1
624,4,0.24,397.55,119.16,295.45,1,1,0
625,8,861.29,0,84.2,160.06,1,1,1
625,1,710.77,4.17,140.43,333.5,1,1,1
625,2,1111.97,30.73,107.1,175,1,1,1
625,3,0,488.79,196.12,231.21,1,1,1
625,4,0.24,397.55,119.16,295.45,1,1,0
626,8,861.17,0,84.2,160.13,1,1,1
626,1,710.8,4.17,140.43,333.5,1,1,1
626,2,1111.97,30.73,107.1,175,1,1,1
626,3,0,488.79,196.12,231.21,1,1,1
626,4,0.24,397.55,119.16,295.45,1,1,0
627,8,861.05,0,84.2,160.2,1,1,1
627,1,710.83,4.17,140.43,333.5,1,1,1
627,2,1111.97,30.73,107.1,175,1,1,1
627,3,0,488.79,196.12,231.21,1,1,1
627,4,0.24,397.55,119.16,295.45,1,1,0
628,8,860.93,0,84.2,160.26,1,1,1
628,1,710.86,4.17,140.43,333.5,1,1,1
628,2,1111.97,30.73,107.1,175,1,1,1
628,3,0,488.79,196.12,231.21,1,1,1
628,4,0.24,397.55,119.16,295.45,1,1,0
629,8,860.8,0,84.2,160.33,1,1,1
629,1,710.88,4.17,140.44,333.5,1,1,1
629,2,1111.97,30.73,107.1,175,1,1,1
629,3,0,488.79,196.12,231.21,1,1,1
629,4,0.24,397.55,119.16,295.45,1,1,0
630,8,860.68,0,84.2,160.4,1,1,1
630,1,710.91,4.17,140.44,333.5,1,1,1
630,2,1111.97,30.73,107.1,175,1,1,1
630,3,0,488.79,196.12,231.21,1,1,1
630,4,0.24,397.55,119.16,295.45,1,1,0
631,8,860.56,0,84.2,157.55,1,1,1
631,1,710.94,4.17,140.43,333.5,1,1,1
631,2,1111.97,30.73,107.1,175,1,1,1
631,3,0,488.79,196.12,231.21,1,1,1
631,4,0.24,397.55,119.16,295.45,1,1,0
632,8,860.44,0,84.2,154.7,1,1,1
632,1,710.97,4.17,140.43,333.5,1,1,1
632,2,1111.97,30.73,107.1,175,1,1,1
632,3,0,488.79,196.12,231.21,1,1,1
632,4,0.24,397.55,119.16,295.45,1,1,0
633,8,860.32,0,84.2,155.3,1,1,1
633,1,711,4.17,140.43,333.5,1,1,1
633,2,1111.97,30.73,107.1,175,1,1,1
633,3,0,488.79,196.12,231.21,1,1,1
633,4,0.24,397.55,119.16,295.45,1,1,0
634,8,860.19,0,84.2,155.9,1,1,1
634,1,711.02,4.17,140.44,333.5,1,1,1
634,2,1111.97,30.73,107.1,175,1,1,1
634,3,0,488.79,196.12,231.21,1,1,1
634,4,0.24,397.55,119.16,295.45,1,1,0
635,8,860.07,0,84.2,156.5,1,1,1
635,1,711.05,4.17,140.44,333.5,1,1,1
635,2,1111.97,30.73,107.1,175,1,1,1
635,3,0,488.79,196.12,231.21,1,1,1
635,4,0.24,397.55,119.16,295.45,1,1,0
636,8,859.95,0,84.2,157.1,1,1,1
636,1,711.08,4.17,140.43,333.5,1,1,1
636,2,1111.97,30.73,107.1,175,1,1,1
636,3,0,488.79,196.12,231.21,1,1,1
636,4,0.24,397.55,119.16,295.45,1,1,0
637,8,859.83,0,84.2,157.7,1,1,1
637,1,711.11,4.17,140.43,333.5,1,1,1
637,2,1111.97,30.73,107.1,175,1,1,1
637,3,0,488.79,196.12,231.21,1,1,1
637,4,0.24,397.55,119.16,295.45,1,1,0
638,8,859.71,0,84.2,158.3,1,1,1
638,1,711.14,4.17,140.43,333.5,1,1,1
638,2,1111.97,30.73,107.1,175,1,1,1
638,3,0,488.79,196.12,231.21,1,1,1
638,4,0.24,397.55,119.16,295.45,1,1,0
639,8,859.58,0,84.2,158.9,1,1,1
639,1,711.17,4.17,140.43,333.5,1,1,1
639,2,1111.97,30.73,107.1,175,1,1,1
639,3,0,488.79,196.12,231.21,1,1,1
639,4,0.24,397.55,119.16,295.45,1,1,0
640,8,859.46,0,84.2,159.5,1,1,1
640,1,711.19,4.17,140.44,333.5,1,1,1
640,2,1111.97,30.73,107.1,175,1,1,1
640,3,0,488.79,196.12,231.21,1,1,1
640,4,0.24,397.55,119.16,295.45,1,1,0
641,8,859.34,0,84.2,160.1,1,1,1
641,1,711.22,4.17,140.44,333.5,1,1,1
641,2,1111.97,30.73,107.1,175,1,1,1
641,3,0,488.79,196.12,231.21,1,1,1
641,4,0.24,397.55,119.16,295.45,1,1,0
642,8,859.22,0,84.2,160.7,1,1,1
642,1,711.25,4.17,140.43,333.5,1,1,1
642,2,1111.97,30.73,107.1,175,1,1,1
642,3,0,488.79,196.12,231.21,1,1,1
642,4,0.24,397.55,119.16,295.45,1,1,0
643,8,859.1,0,84.2,161.27,1,1,1
643,1,711.28,4.17,140.43,333.5,1,1,1
643,2,1111.97,30.73,107.1,175,1,1,1
643,3,0,488.79,196.12,231.21,1,1,1
643,4,0.24,397.55,119.16,295.45,1,1,0
644,8,858.97,0,84.2,161.83,1,1,1
644,1,711.31,4.17,140.43,333.5,1,1,1
644,2,1111.97,30.73,107.1,175,1,1,1
644,3,0,488.79,196.12,231.21,1,1,1
644,4,0.24,397.55,119.16,295.45,1,1,0
645,8,858.85,0,84.2,162.4,1,1,1
645,1,711.34,4.17,140.43,333.5,1,1,1
645,2,1111.97,30.73,107.1,175,1,1,1
645,3,0,488.79,196.12,231.21,1,1,1
645,4,0.24,397.55,119.16,295.45,1,1,0
646,8,858.73,0,84.2,162.97,1,1,1
646,1,711.36,4.17,140.44,333.5,1,1,1
646,2,1111.97,30.73,107.1,175,1,1,1
646,3,0,488.79,196.12,231.21,1,1,1
646,4,0.24,397.55,119.16,295.45,1,1,0
647,8,858.61,0,84.2,163.53,1,1,1
647,1,711.39,4.17,140.44,333.5,1,1,1
647,2,1111.97,30.73,107.1,175,1,1,1
647,3,0,488.79,196.12,231.21,1,1,1
647,4,0.24,397.55,119.16,295.45,1,1,0
648,8,858.49,0,84.2,164.1,1,1,1
648,1,711.42,4.17,140.43,333.5,1,1,1
648,2,1111.97,30.73,107.1,175,1,1,1
648,3,0,488.79,196.12,231.21,1,1,1
648,4,0.24,397.55,119.16,295.45,1,1,0
649,8,858.37,0,84.2,272.53,1,1,1
649,1,711.45,4.17,140.43,333.5,1,1,1
649,2,1111.97,30.73,107.1,175,1,1,1
649,3,0,488.79,196.12,231.21,1,1,1
649,4,0.24,397.55,119.16,295.45,1,1,0
650,8,857.53,0,84.2,237.72,1,1,1
650,1,711.48,4.17,140.43,333.5,1,1,1
650,2,1111.97,30.73,107.1,175,1,1,1
650,3,0,488.79,196.12,231.21,1,1,1
650,4,0.24,397.55,119.16,295.45,1,1,0
651,8,856.7,0,84.2,202.91,1,1,1
651,1,711.5,4.17,140.44,333.5,1,1,1
651,2,1111.97,30.73,107.1,175,1,1,1
651,3,0,488.79,196.12,231.21,1,1,1
651,4,0.24,397.55,119.16,295.45,1,1,0
652,8,855.87,0,84.2,168.1,1,1,1
652,1,711.53,4.17,140.44,333.5,1,1,1
652,2,1111.97,30.73,107.1,175,1,1,1
652,3,0,488.79,196.12,231.21,1,1,1
652,4,0.24,397.55,119.16,295.45,1,1,0
653,8,855.03,0,84.2,168.32,1,1,1
653,1,711.56,4.17,140.44,333.5,1,1,1
653,2,1111.97,30.73,107.1,175,1,1,1
653,3,0,488.79,196.12,231.21,1,1,1
653,4,0.24,397.55,119.16,295.45,1,1,0
654,8,854.2,0,84.2,168.54,1,1,1
654,1,711.59,4.17,140.43,333.5,1,1,1
654,2,1111.97,30.73,107.1,175,1,1,1
654,3,0,488.79,196.12,231.21,1,1,1
654,4,0.24,397.55,119.16,295.45,1,1,0
655,8,853.37,0,84.2,168.76,1,1,1
655,1,711.62,4.17,140.43,333.5,1,1,1
655,2,1111.97,30.73,107.1,175,1,1,1
655,3,0,488.79,196.12,231.21,1,1,1
655,4,0.24,397.55,119.16,295.45,1,1,0
656,8,852.53,0,84.2,168.98,1,1,1
656,1,711.65,4.17,140.43,333.5,1,1,1
656,2,1111.97,30.73,107.1,175,1,1,1
656,3,0,488.79,196.12,231.21,1,1,1
656,4,0.24,397.55,119.16,295.45,1,1,0
657,8,851.7,0,84.2,169.2,1,1,1
657,1,711.67,4.17,140.44,333.5,1,1,1
657,2,1111.97,30.73,107.1,175,1,1,1
657,3,0,488.79,196.12,231.21,1,1,1
657,4,0.24,397.55,119.16,295.45,1,1,0
658,8,850.97,0,85.76,168.27,1,1,1
658,1,711.7,4.17,140.44,333.5,1,1,1
658,2,1111.97,30.73,107.1,175,1,1,1
658,3,0,488.79,196.12,231.21,1,1,1
658,4,0.24,397.55,119.16,295.45,1,1,0
659,8,850.24,0,87.33,167.33,1,1,1
659,1,711.73,4.17,140.43,333.5,1,1,1
659,2,1111.97,30.73,107.1,175,1,1,1
659,3,0,488.79,196.12,231.21,1,1,1
659,4,0.24,397.55,119.16,295.45,1,1,0
660,8,849.51,0,88.89,166.4,1,1,1
660,1,711.76,4.17,140.43,333.5,1,1,1
660,2,1111.97,30.73,107.1,175,1,1,1
660,3,0,488.79,196.12,231.21,1,1,1
660,4,0.24,397.55,119.16,295.45,1,1,0
661,8,848.78,0,90.45,169,1,1,1
661,1,711.79,4.17,140.43,333.5,1,1,1
661,2,1111.97,30.73,107.1,175,1,1,1
661,3,0,488.79,196.12,231.21,1,1,1
661,4,0.24,397.55,119.16,295.45,1,1,0
662,8,848.05,0,92.02,169.05,1,1,1
662,1,711.82,4.17,140.43,333.5,1,1,1
662,2,1111.97,30.73,107.1,175,1,1,1
662,3,0,488.79,196.12,231.21,1,1,1
662,4,0.24,397.55,119.16,295.45,1,1,0
663,8,847.32,0,93.58,169.1,1,1,1
663,1,711.84,4.17,140.44,333.5,1,1,1
663,2,1111.97,30.73,107.1,175,1,1,1
663,3,0,488.79,196.12,231.21,1,1,1
663,4,0.24,397.55,119.16,295.45,1,1,0
664,8,846.6,0,95.13,166.7,1,1,1
